982	sf_Dermoid_cyst_of_ovary
983	sf_Peritoneal_haemorrhage
984	drug_64145
985	microRNA_miR-503
986	drug_83898
987	drug_1671
988	drug_177976
989	drug_66616222
990	microRNA_miR-1468
991	sf_Posterior_reversible_encephalopathy_syndrome
992	drug_68978
993	drug_3081957
994	drug_54713659
995	dt_Q1EHB4
996	drug_56851583
997	drug_159796
998	drug_4037
999	gene_SLC35A5
1000	drug_14801
1001	drug_16038120
1002	microRNA_miR-7-5p
1003	drug_8418
1004	drug_2734231
1005	dt_Q9NY91
1006	drug_90311989
1007	dt_Q96A29
1008	drug_6452420
1009	drug_3826
1010	dt_Q8N370
1011	drug_7476
1012	drug_68614
1013	drug_5460631
1014	sf_Erythroleukaemia
1015	sf_Red_blood_cells_semen_positive
1016	sf_Vitamin_K_decreased
1017	drug_445649
1018	drug_134813886
1019	drug_161733
1020	drug_165879
1021	sf_Electrocardiogram_QT_interval_abnormal
1022	sf_Miliaria_rubra
1023	dt_O14975
1024	sf_Seasonal_allergy
1025	drug_61870
1026	drug_5311447
1027	drug_92180
1028	drug_3698011
1029	drug_854389
1030	microRNA_miR-1292
1031	microRNA_miR-7-2
1032	drug_164045
1033	sf_Instillation_site_irritation
1034	sf_Autoimmune_haemolytic_anaemia
1035	microRNA_miR-1275
1036	sf_Alkalosis_hypochloraemic
1037	sf_Venous_pressure_increased
1038	drug_73350132
1039	drug_11065
1040	sf_Dysdiadochokinesis
1041	drug_605266
1042	drug_390
1043	drug_179340
1044	drug_5649
1045	drug_9816455
1046	sf_Small_intestine_ulcer
1047	sf_Vitamin_B12_deficiency
1048	drug_101726
1049	drug_6436722
1050	microRNA_miR-135b
1051	drug_163001
1052	drug_157464
1053	drug_7961
1054	drug_91769
1055	sf_Fluid_overload
1056	drug_9886801
1057	drug_148676
1058	sf_Intervertebral_disc_protrusion
1059	sf_Hyperinsulinism
1060	microRNA_miR-188
1061	microRNA_miR-6089
1062	drug_24771824
1063	drug_1986
1064	sf_Anorectal_disorder
1065	disease_D001943
1066	drug_439763
1067	sf_Swelling
1068	drug_53315878
1069	drug_114833
1070	sf_Adnexa_uteri_mass
1071	sf_Tranquillisation_excessive
1072	drug_827
1073	sf_Bulimia
1074	sf_Beckwith-Wiedemann_syndrome
1075	sf_Staphylococcal_scalded_skin_syndrome
1076	drug_3906779
1077	sf_Blood_creatine_phosphokinase_MM_increased
1078	drug_439525
1079	drug_56924388
1080	drug_60472
1081	sf_Junctional_bradycardia
1082	drug_2747
1083	drug_4133
1084	sf_Antisocial_behaviour
1085	drug_4543
1086	sf_Calculus_ureteric
1087	drug_129211
1088	gene_SLC7A10
1089	drug_23665721
1090	sf_Gingival_bleeding
1091	sf_Anal_fissure
1092	drug_2331
1093	drug_3616
1094	drug_5126051
1095	drug_445643
1096	microRNA_miR-6514
1097	sf_Toxic_reaction_(NOS)
1098	drug_54680085
1099	microRNA_miR-1270
1100	sf_Vasomotor_collapse
1101	drug_75463
1102	drug_16095400
1103	drug_86287518
1104	drug_66613669
1105	sf_Hypersensitive_syndrome
1106	sf_Peripheral_embolism
1107	drug_6787
1108	sf_Budd-Chiari_syndrome
1109	drug_6426643
1110	gene_SLC25A37
1111	sf_Pulmonary_hypertension
1112	drug_137349712
1113	sf_Cataract_diabetic
1114	sf_Direct_bilirubin_increased
1115	drug_6437075
1116	sf_Injection_site_induration
1117	gene_ABCC8
1118	drug_239
1119	drug_5878
1120	drug_107908
1121	drug_9416
1122	drug_5237030
1123	drug_65552
1124	drug_53708
1125	microRNA_miR-4712
1126	sf_Hypochromic_microcytic_anemia
1127	sf_Hidradenitis
1128	sf_Alcoholism
1129	drug_6918473
1130	sf_Injection_site_coldness
1131	dt_P48751
1132	sf_Cough
1133	drug_5282411
1134	microRNA_miR-500b
1135	microRNA_miR-6827
1136	sf_Refractory_anemia
1137	drug_9855813
1138	sf_Skin_exfoliation
1139	drug_2368
1140	sf_Peliosis_hepatis
1141	sf_Coronary_heart_disease
1142	gp_id_rs2229109
1143	drug_16132283
1144	drug_5462310
1145	microRNA_miR-4782
1146	drug_3259
1147	drug_3085017
1148	drug_1051
1149	drug_10301218
1150	drug_60921
1151	sf_Acute_graft_versus_host_disease
1152	drug_15209
1153	sf_Ear_canal_erythema
1154	drug_53378752
1155	drug_51556
1156	sf_Tracheostomy_infection
1157	sf_Tooth_discolouration
1158	drug_107807
1159	drug_70691610
1160	dt_Q9UHI5
1161	drug_135398733
1162	sf_Mental_disability
1163	sf_Myositis
1164	drug_60871
1165	drug_12388
1166	drug_19660
1167	drug_67473
1168	sf_Cholangitis_sclerosing
1169	sf_Coxalgia
1170	drug_5476374
1171	microRNA_miR-1245a
1172	sf_Intertrigo
1173	drug_102445417
1174	sf_Bladder_neck_obstruction
1175	drug_135398559
1176	drug_579666
1177	drug_81131
1178	sf_Ileal_ulcer
1179	drug_97536
1180	drug_48132
1181	drug_3945
1182	microRNA_miR-6762
1183	drug_134694237
1184	drug_2366
1185	microRNA_miR-194
1186	drug_60165168
1187	drug_439514
1188	drug_5501
1189	drug_4630
1190	sf_Vulva_discomfort
1191	microRNA_miR-6074
1192	sf_Diverticular_perforation
1193	drug_7108
1194	drug_71309820
1195	dt_P35670
1196	drug_3018172
1197	sf_Feeling_drunk
1198	drug_173952
1199	drug_4762
1200	drug_51151
1201	sf_Breast_tension
1202	microRNA_miR-548ad
1203	dt_O15440
1204	drug_51051622
1205	drug_135445691
1206	drug_68578
1207	sf_Ichthyosis
1208	drug_21102
1209	drug_6857447
1210	drug_15559774
1211	drug_3081669
1212	microRNA_miR-323a
1213	drug_135420630
1214	drug_151529
1215	sf_Cardio-respiratory_distress
1216	sf_Mechanical_complication_of_implant
1217	drug_3052776
1218	drug_24586
1219	drug_10547
1220	gene_SLC28A3
1221	drug_4039
1222	drug_62878
1223	sf_Blood_count_abnormal
